"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","TMAX","TMIN","r_date","month","day","year","doy","average_temperature","tgrowth10"
"USW00014762","9/2/16",40.3551,-79.92145,379.2,244,133,2016-09-02,9,2,2016,246,18.85,23.69
"USW00014762","9/3/16",40.3551,-79.92145,379.2,256,133,2016-09-03,9,3,2016,247,19.45,23.33
"USW00014762","9/4/16",40.3551,-79.92145,379.2,278,139,2016-09-04,9,4,2016,248,20.85,22.775
"USW00014762","9/5/16",40.3551,-79.92145,379.2,289,150,2016-09-05,9,5,2016,249,21.95,22.33
"USW00014762","9/6/16",40.3551,-79.92145,379.2,311,167,2016-09-06,9,6,2016,250,23.9,22.195
"USW00014762","9/7/16",40.3551,-79.92145,379.2,317,217,2016-09-07,9,7,2016,251,26.7,22.225
"USW00014762","9/8/16",40.3551,-79.92145,379.2,306,222,2016-09-08,9,8,2016,252,26.4,22.425
"USW00014762","9/9/16",40.3551,-79.92145,379.2,267,222,2016-09-09,9,9,2016,253,24.45,22.535
"USW00014762","9/10/16",40.3551,-79.92145,379.2,317,206,2016-09-10,9,10,2016,254,26.15,22.955
"USW00014762","9/11/16",40.3551,-79.92145,379.2,244,156,2016-09-11,9,11,2016,255,20,22.87
"USW00014762","9/12/16",40.3551,-79.92145,379.2,261,128,2016-09-12,9,12,2016,256,19.45,22.93
"USW00014762","9/13/16",40.3551,-79.92145,379.2,283,161,2016-09-13,9,13,2016,257,22.2,23.205
"USW00014762","9/14/16",40.3551,-79.92145,379.2,289,156,2016-09-14,9,14,2016,258,22.25,23.345
"USW00014762","9/15/16",40.3551,-79.92145,379.2,239,133,2016-09-15,9,15,2016,259,18.6,23.01
"USW00014762","9/16/16",40.3551,-79.92145,379.2,278,139,2016-09-16,9,16,2016,260,20.85,22.705
"USW00014762","9/17/16",40.3551,-79.92145,379.2,261,189,2016-09-17,9,17,2016,261,22.5,22.285
"USW00014762","9/18/16",40.3551,-79.92145,379.2,233,194,2016-09-18,9,18,2016,262,21.35,21.78
"USW00014762","9/19/16",40.3551,-79.92145,379.2,272,194,2016-09-19,9,19,2016,263,23.3,21.665
"USW00014762","9/20/16",40.3551,-79.92145,379.2,294,156,2016-09-20,9,20,2016,264,22.5,21.3
"USW00014762","9/21/16",40.3551,-79.92145,379.2,294,161,2016-09-21,9,21,2016,265,22.75,21.575
"USW00014762","9/22/16",40.3551,-79.92145,379.2,294,167,2016-09-22,9,22,2016,266,23.05,21.935
"USW00014762","9/23/16",40.3551,-79.92145,379.2,306,161,2016-09-23,9,23,2016,267,23.35,22.05
"USW00014762","9/24/16",40.3551,-79.92145,379.2,222,144,2016-09-24,9,24,2016,268,18.3,21.655
"USW00014762","9/25/16",40.3551,-79.92145,379.2,244,100,2016-09-25,9,25,2016,269,17.2,21.515
"USW00014762","9/26/16",40.3551,-79.92145,379.2,272,117,2016-09-26,9,26,2016,270,19.45,21.375
"USW00014762","9/27/16",40.3551,-79.92145,379.2,222,111,2016-09-27,9,27,2016,271,16.65,20.79
"USW00014762","9/28/16",40.3551,-79.92145,379.2,239,94,2016-09-28,9,28,2016,272,16.65,20.32
"USW00014762","9/29/16",40.3551,-79.92145,379.2,211,144,2016-09-29,9,29,2016,273,17.75,19.765
"USW00014762","9/30/16",40.3551,-79.92145,379.2,189,133,2016-09-30,9,30,2016,274,16.1,19.125
"USW00014762","10/1/16",40.3551,-79.92145,379.2,222,133,2016-10-01,10,1,2016,275,17.75,18.625
"USW00014762","10/2/16",40.3551,-79.92145,379.2,194,144,2016-10-02,10,2,2016,276,16.9,18.01
"USW00014762","10/3/16",40.3551,-79.92145,379.2,206,122,2016-10-03,10,3,2016,277,16.4,17.315
"USW00014762","10/4/16",40.3551,-79.92145,379.2,233,100,2016-10-04,10,4,2016,278,16.65,17.15
"USW00014762","10/5/16",40.3551,-79.92145,379.2,217,117,2016-10-05,10,5,2016,279,16.7,17.1
"USW00014762","10/6/16",40.3551,-79.92145,379.2,239,94,2016-10-06,10,6,2016,280,16.65,16.82
"USW00014762","10/7/16",40.3551,-79.92145,379.2,239,117,2016-10-07,10,7,2016,281,17.8,16.935
"USW00014762","10/8/16",40.3551,-79.92145,379.2,178,100,2016-10-08,10,8,2016,282,13.9,16.66
"USW00014762","10/9/16",40.3551,-79.92145,379.2,150,67,2016-10-09,10,9,2016,283,10.85,15.97
"USW00014762","10/10/16",40.3551,-79.92145,379.2,161,56,2016-10-10,10,10,2016,284,10.85,15.445
"USW00014762","10/11/16",40.3551,-79.92145,379.2,183,44,2016-10-11,10,11,2016,285,11.35,14.805
"USW00014762","10/12/16",40.3551,-79.92145,379.2,228,78,2016-10-12,10,12,2016,286,15.3,14.645
"USW00014762","10/13/16",40.3551,-79.92145,379.2,161,67,2016-10-13,10,13,2016,287,11.4,14.145
"USW00014762","10/14/16",40.3551,-79.92145,379.2,156,22,2016-10-14,10,14,2016,288,8.9,13.37
"USW00014762","10/15/16",40.3551,-79.92145,379.2,239,56,2016-10-15,10,15,2016,289,14.75,13.175
"USW00014762","10/16/16",40.3551,-79.92145,379.2,256,150,2016-10-16,10,16,2016,290,20.3,13.54
"USW00014762","10/17/16",40.3551,-79.92145,379.2,256,161,2016-10-17,10,17,2016,291,20.85,13.845
"USW00014762","10/18/16",40.3551,-79.92145,379.2,267,167,2016-10-18,10,18,2016,292,21.7,14.625
"USW00014762","10/19/16",40.3551,-79.92145,379.2,244,172,2016-10-19,10,19,2016,293,20.8,15.62
"USW00014762","10/20/16",40.3551,-79.92145,379.2,267,161,2016-10-20,10,20,2016,294,21.4,16.675
"USW00014762","10/21/16",40.3551,-79.92145,379.2,172,83,2016-10-21,10,21,2016,295,12.75,16.815
"USW00014762","10/22/16",40.3551,-79.92145,379.2,89,56,2016-10-22,10,22,2016,296,7.25,16.01
"USW00014762","10/23/16",40.3551,-79.92145,379.2,178,56,2016-10-23,10,23,2016,297,11.7,16.04
"USW00014762","10/24/16",40.3551,-79.92145,379.2,167,83,2016-10-24,10,24,2016,298,12.5,16.4
"USW00014762","10/25/16",40.3551,-79.92145,379.2,122,44,2016-10-25,10,25,2016,299,8.3,15.755
"USW00014762","10/26/16",40.3551,-79.92145,379.2,100,11,2016-10-26,10,26,2016,300,5.55,14.28
"USW00014762","10/27/16",40.3551,-79.92145,379.2,172,72,2016-10-27,10,27,2016,301,12.2,13.415
"USW00014762","10/28/16",40.3551,-79.92145,379.2,122,50,2016-10-28,10,28,2016,302,8.6,12.105
"USW00014762","10/29/16",40.3551,-79.92145,379.2,239,78,2016-10-29,10,29,2016,303,15.85,11.61
"USW00014762","10/30/16",40.3551,-79.92145,379.2,217,83,2016-10-30,10,30,2016,304,15,10.97
"USW00014762","10/31/16",40.3551,-79.92145,379.2,111,44,2016-10-31,10,31,2016,305,7.75,10.47
"USW00014762","11/1/16",40.3551,-79.92145,379.2,250,56,2016-11-01,11,1,2016,306,15.3,11.275
"USW00014762","11/2/16",40.3551,-79.92145,379.2,261,150,2016-11-02,11,2,2016,307,20.55,12.16
"USW00014762","11/3/16",40.3551,-79.92145,379.2,200,100,2016-11-03,11,3,2016,308,15,12.41
"USW00014762","11/4/16",40.3551,-79.92145,379.2,133,61,2016-11-04,11,4,2016,309,9.7,12.55
"USW00014762","11/5/16",40.3551,-79.92145,379.2,156,17,2016-11-05,11,5,2016,310,8.65,12.86
"USW00014762","11/6/16",40.3551,-79.92145,379.2,172,44,2016-11-06,11,6,2016,311,10.8,12.72
"USW00014762","11/7/16",40.3551,-79.92145,379.2,189,56,2016-11-07,11,7,2016,312,12.25,13.085
"USW00014762","11/8/16",40.3551,-79.92145,379.2,189,28,2016-11-08,11,8,2016,313,10.85,12.585
"USW00014762","11/9/16",40.3551,-79.92145,379.2,106,39,2016-11-09,11,9,2016,314,7.25,11.81
"USW00014762","11/10/16",40.3551,-79.92145,379.2,139,22,2016-11-10,11,10,2016,315,8.05,11.84
"USW00014762","11/11/16",40.3551,-79.92145,379.2,139,17,2016-11-11,11,11,2016,316,7.8,11.09
"USW00014762","11/12/16",40.3551,-79.92145,379.2,83,-10,2016-11-12,11,12,2016,317,3.65,9.4
"USW00014762","11/13/16",40.3551,-79.92145,379.2,122,-27,2016-11-13,11,13,2016,318,4.75,8.375
"USW00014762","11/14/16",40.3551,-79.92145,379.2,128,-16,2016-11-14,11,14,2016,319,5.6,7.965
"USW00014762","11/15/16",40.3551,-79.92145,379.2,133,17,2016-11-15,11,15,2016,320,7.5,7.85
"USW00014762","11/16/16",40.3551,-79.92145,379.2,133,50,2016-11-16,11,16,2016,321,9.15,7.685
"USW00014762","11/17/16",40.3551,-79.92145,379.2,139,6,2016-11-17,11,17,2016,322,7.25,7.185
"USW00014762","11/18/16",40.3551,-79.92145,379.2,222,44,2016-11-18,11,18,2016,323,13.3,7.43
"USW00014762","11/19/16",40.3551,-79.92145,379.2,161,-5,2016-11-19,11,19,2016,324,7.8,7.485
"USW00014762","11/20/16",40.3551,-79.92145,379.2,0,-16,2016-11-20,11,20,2016,325,-0.8,6.6
"USW00014762","11/21/16",40.3551,-79.92145,379.2,11,-27,2016-11-21,11,21,2016,326,-0.8,5.74
"USW00014762","11/22/16",40.3551,-79.92145,379.2,33,-49,2016-11-22,11,22,2016,327,-0.8,5.295
"USW00014762","11/23/16",40.3551,-79.92145,379.2,83,-38,2016-11-23,11,23,2016,328,2.25,5.045
"USW00014762","11/24/16",40.3551,-79.92145,379.2,111,44,2016-11-24,11,24,2016,329,7.75,5.26
"USW00014762","11/25/16",40.3551,-79.92145,379.2,72,28,2016-11-25,11,25,2016,330,5,5.01
"USW00014762","11/26/16",40.3551,-79.92145,379.2,61,17,2016-11-26,11,26,2016,331,3.9,4.485
"USW00014762","11/27/16",40.3551,-79.92145,379.2,72,0,2016-11-27,11,27,2016,332,3.6,4.12
"USW00014762","11/28/16",40.3551,-79.92145,379.2,100,-5,2016-11-28,11,28,2016,333,4.75,3.265
"USW00014762","11/29/16",40.3551,-79.92145,379.2,172,72,2016-11-29,11,29,2016,334,12.2,3.705
"USW00014762","11/30/16",40.3551,-79.92145,379.2,144,89,2016-11-30,11,30,2016,335,11.65,4.95
"USW00014762","12/1/16",40.3551,-79.92145,379.2,83,28,2016-12-01,12,1,2016,336,5.55,5.585
"USW00014762","12/2/16",40.3551,-79.92145,379.2,33,6,2016-12-02,12,2,2016,337,1.95,5.86
"USW00014762","12/3/16",40.3551,-79.92145,379.2,28,11,2016-12-03,12,3,2016,338,1.95,5.83
"USW00014762","12/4/16",40.3551,-79.92145,379.2,44,0,2016-12-04,12,4,2016,339,2.2,5.275
"USW00014762","12/5/16",40.3551,-79.92145,379.2,61,6,2016-12-05,12,5,2016,340,3.35,5.11
"USW00014762","12/6/16",40.3551,-79.92145,379.2,56,-5,2016-12-06,12,6,2016,341,2.55,4.975
"USW00014762","12/7/16",40.3551,-79.92145,379.2,56,11,2016-12-07,12,7,2016,342,3.35,4.95
"USW00014762","12/8/16",40.3551,-79.92145,379.2,17,-49,2016-12-08,12,8,2016,343,-1.6,4.315
"USW00014762","12/9/16",40.3551,-79.92145,379.2,-32,-60,2016-12-09,12,9,2016,344,-4.6,2.635
"USW00014762","12/10/16",40.3551,-79.92145,379.2,-32,-60,2016-12-10,12,10,2016,345,-4.6,1.01
"USW00014762","12/11/16",40.3551,-79.92145,379.2,11,-55,2016-12-11,12,11,2016,346,-2.2,0.235
"USW00014762","12/12/16",40.3551,-79.92145,379.2,56,-21,2016-12-12,12,12,2016,347,1.75,0.215
"USW00014762","12/13/16",40.3551,-79.92145,379.2,-5,-38,2016-12-13,12,13,2016,348,-2.15,-0.195
"USW00014762","12/14/16",40.3551,-79.92145,379.2,-10,-77,2016-12-14,12,14,2016,349,-4.35,-0.85
"USW00014762","12/15/16",40.3551,-79.92145,379.2,-77,-143,2016-12-15,12,15,2016,350,-11,-2.285
"USW00014762","12/16/16",40.3551,-79.92145,379.2,-43,-160,2016-12-16,12,16,2016,351,-10.15,-3.555
"USW00014762","12/17/16",40.3551,-79.92145,379.2,144,-43,2016-12-17,12,17,2016,352,5.05,-3.385
"USW00014762","12/18/16",40.3551,-79.92145,379.2,156,-66,2016-12-18,12,18,2016,353,4.5,-2.775
"USW00014762","12/19/16",40.3551,-79.92145,379.2,-27,-77,2016-12-19,12,19,2016,354,-5.2,-2.835
"USW00014762","12/20/16",40.3551,-79.92145,379.2,22,-99,2016-12-20,12,20,2016,355,-3.85,-2.76
"USW00014762","12/21/16",40.3551,-79.92145,379.2,28,-32,2016-12-21,12,21,2016,356,-0.2,-2.56
"USW00014762","12/22/16",40.3551,-79.92145,379.2,44,11,2016-12-22,12,22,2016,357,2.75,-2.46
"USW00014762","12/23/16",40.3551,-79.92145,379.2,56,-16,2016-12-23,12,23,2016,358,2,-2.045
"USW00014762","12/24/16",40.3551,-79.92145,379.2,78,33,2016-12-24,12,24,2016,359,5.55,-1.055
"USW00014762","12/25/16",40.3551,-79.92145,379.2,50,0,2016-12-25,12,25,2016,360,2.5,0.295
"USW00014762","12/26/16",40.3551,-79.92145,379.2,183,17,2016-12-26,12,26,2016,361,10,2.31
"USW00014762","12/27/16",40.3551,-79.92145,379.2,178,22,2016-12-27,12,27,2016,362,10,2.805
"USW00014762","12/28/16",40.3551,-79.92145,379.2,50,-5,2016-12-28,12,28,2016,363,2.25,2.58
"USW00014762","12/29/16",40.3551,-79.92145,379.2,44,-5,2016-12-29,12,29,2016,364,1.95,3.295
"USW00014762","12/30/16",40.3551,-79.92145,379.2,-5,-38,2016-12-30,12,30,2016,365,-2.15,3.465
"USW00014762","12/31/16",40.3551,-79.92145,379.2,50,-43,2016-12-31,12,31,2016,366,0.35,3.52
"USW00014762","1/1/17",40.3551,-79.92145,379.2,67,0,2017-01-01,1,1,2017,1,3.35,3.58
"USW00014762","1/2/17",40.3551,-79.92145,379.2,78,22,2017-01-02,1,2,2017,2,5,3.88
"USW00014762","1/3/17",40.3551,-79.92145,379.2,100,56,2017-01-03,1,3,2017,3,7.8,4.105
"USW00014762","1/4/17",40.3551,-79.92145,379.2,72,-60,2017-01-04,1,4,2017,4,0.6,3.915
"USW00014762","1/5/17",40.3551,-79.92145,379.2,-49,-77,2017-01-05,1,5,2017,5,-6.3,2.285
"USW00014762","1/6/17",40.3551,-79.92145,379.2,-77,-138,2017-01-06,1,6,2017,6,-10.75,0.21
"USW00014762","1/7/17",40.3551,-79.92145,379.2,-77,-127,2017-01-07,1,7,2017,7,-10.2,-1.035
"USW00014762","1/8/17",40.3551,-79.92145,379.2,-88,-138,2017-01-08,1,8,2017,8,-11.3,-2.36
"USW00014762","1/9/17",40.3551,-79.92145,379.2,-21,-149,2017-01-09,1,9,2017,9,-8.5,-2.995
"USW00014762","1/10/17",40.3551,-79.92145,379.2,100,-38,2017-01-10,1,10,2017,10,3.1,-2.72
"USW00014762","1/11/17",40.3551,-79.92145,379.2,128,39,2017-01-11,1,11,2017,11,8.35,-2.22
"USW00014762","1/12/17",40.3551,-79.92145,379.2,183,28,2017-01-12,1,12,2017,12,10.55,-1.665
"USW00014762","1/13/17",40.3551,-79.92145,379.2,28,-21,2017-01-13,1,13,2017,13,0.35,-2.41
"USW00014762","1/14/17",40.3551,-79.92145,379.2,22,-27,2017-01-14,1,14,2017,14,-0.25,-2.495
"USW00014762","1/15/17",40.3551,-79.92145,379.2,11,-38,2017-01-15,1,15,2017,15,-1.35,-2
"USW00014762","1/16/17",40.3551,-79.92145,379.2,44,-32,2017-01-16,1,16,2017,16,0.6,-0.865
"USW00014762","1/17/17",40.3551,-79.92145,379.2,161,33,2017-01-17,1,17,2017,17,9.7,1.125
"USW00014762","1/18/17",40.3551,-79.92145,379.2,111,33,2017-01-18,1,18,2017,18,7.2,2.975
"USW00014762","1/19/17",40.3551,-79.92145,379.2,61,17,2017-01-19,1,19,2017,19,3.9,4.215
"USW00014762","1/20/17",40.3551,-79.92145,379.2,139,17,2017-01-20,1,20,2017,20,7.8,4.685
"USW00014762","1/21/17",40.3551,-79.92145,379.2,178,67,2017-01-21,1,21,2017,21,12.25,5.075
"USW00014762","1/22/17",40.3551,-79.92145,379.2,167,89,2017-01-22,1,22,2017,22,12.8,5.3
"USW00014762","1/23/17",40.3551,-79.92145,379.2,100,11,2017-01-23,1,23,2017,23,5.55,5.82
"USW00014762","1/24/17",40.3551,-79.92145,379.2,39,17,2017-01-24,1,24,2017,24,2.8,6.125
"USW00014762","1/25/17",40.3551,-79.92145,379.2,122,28,2017-01-25,1,25,2017,25,7.5,7.01
"USW00014762","1/26/17",40.3551,-79.92145,379.2,106,0,2017-01-26,1,26,2017,26,5.3,7.48
"USW00014762","1/27/17",40.3551,-79.92145,379.2,0,-21,2017-01-27,1,27,2017,27,-1.05,6.405
"USW00014762","1/28/17",40.3551,-79.92145,379.2,6,-27,2017-01-28,1,28,2017,28,-1.05,5.58
"USW00014762","1/29/17",40.3551,-79.92145,379.2,11,-21,2017-01-29,1,29,2017,29,-0.5,5.14
"USW00014762","1/30/17",40.3551,-79.92145,379.2,-21,-60,2017-01-30,1,30,2017,30,-4.05,3.955
"USW00014762","1/31/17",40.3551,-79.92145,379.2,39,-55,2017-01-31,1,31,2017,31,-0.8,2.65
"USW00014762","2/1/17",40.3551,-79.92145,379.2,33,0,2017-02-01,2,1,2017,32,1.65,1.535
"USW00014762","2/2/17",40.3551,-79.92145,379.2,11,-43,2017-02-02,2,2,2017,33,-1.6,0.82
"USW00014762","2/3/17",40.3551,-79.92145,379.2,-32,-71,2017-02-03,2,3,2017,34,-5.15,0.0249999999999999
"USW00014762","2/4/17",40.3551,-79.92145,379.2,0,-99,2017-02-04,2,4,2017,35,-4.95,-1.22
"USW00014762","2/5/17",40.3551,-79.92145,379.2,72,-38,2017-02-05,2,5,2017,36,1.7,-1.58
"USW00014762","2/6/17",40.3551,-79.92145,379.2,128,-16,2017-02-06,2,6,2017,37,5.6,-0.915
"USW00014762","2/7/17",40.3551,-79.92145,379.2,183,61,2017-02-07,2,7,2017,38,12.2,0.41
"USW00014762","2/8/17",40.3551,-79.92145,379.2,133,-10,2017-02-08,2,8,2017,39,6.15,1.075
"USW00014762","2/9/17",40.3551,-79.92145,379.2,-10,-82,2017-02-09,2,9,2017,40,-4.6,1.02
"USW00014762","2/10/17",40.3551,-79.92145,379.2,22,-105,2017-02-10,2,10,2017,41,-4.15,0.685
"USW00014762","2/11/17",40.3551,-79.92145,379.2,128,22,2017-02-11,2,11,2017,42,7.5,1.27
"USW00014762","2/12/17",40.3551,-79.92145,379.2,150,17,2017-02-12,2,12,2017,43,8.35,2.265
"USW00014762","2/13/17",40.3551,-79.92145,379.2,39,-21,2017-02-13,2,13,2017,44,0.9,2.87
"USW00014762","2/14/17",40.3551,-79.92145,379.2,94,-32,2017-02-14,2,14,2017,45,3.1,3.675
"USW00014762","2/15/17",40.3551,-79.92145,379.2,56,-32,2017-02-15,2,15,2017,46,1.2,3.625
"USW00014762","2/16/17",40.3551,-79.92145,379.2,-16,-55,2017-02-16,2,16,2017,47,-3.55,2.71
"USW00014762","2/17/17",40.3551,-79.92145,379.2,117,-60,2017-02-17,2,17,2017,48,2.85,1.775
"USW00014762","2/18/17",40.3551,-79.92145,379.2,194,56,2017-02-18,2,18,2017,49,12.5,2.41
"USW00014762","2/19/17",40.3551,-79.92145,379.2,172,67,2017-02-19,2,19,2017,50,11.95,4.065
"USW00014762","2/20/17",40.3551,-79.92145,379.2,156,50,2017-02-20,2,20,2017,51,10.3,5.51
"USW00014762","2/21/17",40.3551,-79.92145,379.2,189,83,2017-02-21,2,21,2017,52,13.6,6.12
"USW00014762","2/22/17",40.3551,-79.92145,379.2,189,117,2017-02-22,2,22,2017,53,15.3,6.815
"USW00014762","2/23/17",40.3551,-79.92145,379.2,200,117,2017-02-23,2,23,2017,54,15.85,8.31
"USW00014762","2/24/17",40.3551,-79.92145,379.2,250,139,2017-02-24,2,24,2017,55,19.45,9.945
"USW00014762","2/25/17",40.3551,-79.92145,379.2,189,-21,2017-02-25,2,25,2017,56,8.4,10.665
"USW00014762","2/26/17",40.3551,-79.92145,379.2,39,-32,2017-02-26,2,26,2017,57,0.35,11.055
"USW00014762","2/27/17",40.3551,-79.92145,379.2,78,0,2017-02-27,2,27,2017,58,3.9,11.16
"USW00014762","2/28/17",40.3551,-79.92145,379.2,139,33,2017-02-28,2,28,2017,59,8.6,10.77
"USW00014762","3/1/17",40.3551,-79.92145,379.2,167,39,2017-03-01,3,1,2017,60,10.3,10.605
"USW00014762","3/2/17",40.3551,-79.92145,379.2,44,-27,2017-03-02,3,2,2017,61,0.85,9.66
"USW00014762","3/3/17",40.3551,-79.92145,379.2,0,-66,2017-03-03,3,3,2017,62,-3.3,7.97
"USW00014762","3/4/17",40.3551,-79.92145,379.2,6,-71,2017-03-04,3,4,2017,63,-3.25,6.115
"USW00014762","3/5/17",40.3551,-79.92145,379.2,78,-93,2017-03-05,3,5,2017,64,-0.75,4.455
"USW00014762","3/6/17",40.3551,-79.92145,379.2,133,28,2017-03-06,3,6,2017,65,8.05,3.315
"USW00014762","3/7/17",40.3551,-79.92145,379.2,161,50,2017-03-07,3,7,2017,66,10.55,3.53
"USW00014762","3/8/17",40.3551,-79.92145,379.2,133,33,2017-03-08,3,8,2017,67,8.3,4.325
"USW00014762","3/9/17",40.3551,-79.92145,379.2,144,11,2017-03-09,3,9,2017,68,7.75,4.71
"USW00014762","3/10/17",40.3551,-79.92145,379.2,11,-66,2017-03-10,3,10,2017,69,-2.75,3.575
"USW00014762","3/11/17",40.3551,-79.92145,379.2,-32,-93,2017-03-11,3,11,2017,70,-6.25,1.92
"USW00014762","3/12/17",40.3551,-79.92145,379.2,-10,-82,2017-03-12,3,12,2017,71,-4.6,1.375
"USW00014762","3/13/17",40.3551,-79.92145,379.2,44,-71,2017-03-13,3,13,2017,72,-1.35,1.57
"USW00014762","3/14/17",40.3551,-79.92145,379.2,22,-93,2017-03-14,3,14,2017,73,-3.55,1.54
"USW00014762","3/15/17",40.3551,-79.92145,379.2,-27,-99,2017-03-15,3,15,2017,74,-6.3,0.985
"USW00014762","3/16/17",40.3551,-79.92145,379.2,22,-60,2017-03-16,3,16,2017,75,-1.9,-0.00999999999999979
"USW00014762","3/17/17",40.3551,-79.92145,379.2,56,-60,2017-03-17,3,17,2017,76,-0.2,-1.085
"USW00014762","3/18/17",40.3551,-79.92145,379.2,72,0,2017-03-18,3,18,2017,77,3.6,-1.555
"USW00014762","3/19/17",40.3551,-79.92145,379.2,50,6,2017-03-19,3,19,2017,78,2.8,-2.05
"USW00014762","3/20/17",40.3551,-79.92145,379.2,106,17,2017-03-20,3,20,2017,79,6.15,-1.16
"USW00014762","3/21/17",40.3551,-79.92145,379.2,156,28,2017-03-21,3,21,2017,80,9.2,0.385
"USW00014762","3/22/17",40.3551,-79.92145,379.2,33,-49,2017-03-22,3,22,2017,81,-0.8,0.765
"USW00014762","3/23/17",40.3551,-79.92145,379.2,100,-71,2017-03-23,3,23,2017,82,1.45,1.045
"USW00014762","3/24/17",40.3551,-79.92145,379.2,233,39,2017-03-24,3,24,2017,83,13.6,2.76
"USW00014762","3/25/17",40.3551,-79.92145,379.2,239,167,2017-03-25,3,25,2017,84,20.3,5.42
"USW00014762","3/26/17",40.3551,-79.92145,379.2,183,111,2017-03-26,3,26,2017,85,14.7,7.08
"USW00014762","3/27/17",40.3551,-79.92145,379.2,206,111,2017-03-27,3,27,2017,86,15.85,8.685
"USW00014762","3/28/17",40.3551,-79.92145,379.2,161,78,2017-03-28,3,28,2017,87,11.95,9.52
"USW00014762","3/29/17",40.3551,-79.92145,379.2,161,67,2017-03-29,3,29,2017,88,11.4,10.38
"USW00014762","3/30/17",40.3551,-79.92145,379.2,133,72,2017-03-30,3,30,2017,89,10.25,10.79
"USW00014762","3/31/17",40.3551,-79.92145,379.2,122,72,2017-03-31,3,31,2017,90,9.7,10.84
"USW00014762","4/1/17",40.3551,-79.92145,379.2,72,39,2017-04-01,4,1,2017,91,5.55,11.475
"USW00014762","4/2/17",40.3551,-79.92145,379.2,144,11,2017-04-02,4,2,2017,92,7.75,12.105
"USW00014762","4/3/17",40.3551,-79.92145,379.2,222,78,2017-04-03,4,3,2017,93,15,12.245
"USW00014762","4/4/17",40.3551,-79.92145,379.2,178,100,2017-04-04,4,4,2017,94,13.9,11.605
"USW00014762","4/5/17",40.3551,-79.92145,379.2,222,67,2017-04-05,4,5,2017,95,14.45,11.58
"USW00014762","4/6/17",40.3551,-79.92145,379.2,161,17,2017-04-06,4,6,2017,96,8.9,10.885
"USW00014762","4/7/17",40.3551,-79.92145,379.2,39,0,2017-04-07,4,7,2017,97,1.95,9.885
"USW00014762","4/8/17",40.3551,-79.92145,379.2,144,-5,2017-04-08,4,8,2017,98,6.95,9.44
"USW00014762","4/9/17",40.3551,-79.92145,379.2,222,11,2017-04-09,4,9,2017,99,11.65,9.58
"USW00014762","4/10/17",40.3551,-79.92145,379.2,261,139,2017-04-10,4,10,2017,100,20,10.61
"USW00014762","4/11/17",40.3551,-79.92145,379.2,217,133,2017-04-11,4,11,2017,101,17.5,11.805
"USW00014762","4/12/17",40.3551,-79.92145,379.2,189,89,2017-04-12,4,12,2017,102,13.9,12.42
"USW00014762","4/13/17",40.3551,-79.92145,379.2,167,56,2017-04-13,4,13,2017,103,11.15,12.035
"USW00014762","4/14/17",40.3551,-79.92145,379.2,233,89,2017-04-14,4,14,2017,104,16.1,12.255
"USW00014762","4/15/17",40.3551,-79.92145,379.2,272,106,2017-04-15,4,15,2017,105,18.9,12.7
"USW00014762","4/16/17",40.3551,-79.92145,379.2,239,167,2017-04-16,4,16,2017,106,20.3,13.84
"USW00014762","4/17/17",40.3551,-79.92145,379.2,206,117,2017-04-17,4,17,2017,107,16.15,15.26
"USW00014762","4/18/17",40.3551,-79.92145,379.2,217,78,2017-04-18,4,18,2017,108,14.75,16.04
"USW00014762","4/19/17",40.3551,-79.92145,379.2,228,133,2017-04-19,4,19,2017,109,18.05,16.68
"USW00014762","4/20/17",40.3551,-79.92145,379.2,256,144,2017-04-20,4,20,2017,110,20,16.68
"USW00014762","4/21/17",40.3551,-79.92145,379.2,211,100,2017-04-21,4,21,2017,111,15.55,16.485
"USW00014762","4/22/17",40.3551,-79.92145,379.2,122,56,2017-04-22,4,22,2017,112,8.9,15.985
"USW00014762","4/23/17",40.3551,-79.92145,379.2,194,33,2017-04-23,4,23,2017,113,11.35,16.005
"USW00014762","4/24/17",40.3551,-79.92145,379.2,156,83,2017-04-24,4,24,2017,114,11.95,15.59
"USW00014762","4/25/17",40.3551,-79.92145,379.2,178,94,2017-04-25,4,25,2017,115,13.6,15.06
"USW00014762","4/26/17",40.3551,-79.92145,379.2,250,111,2017-04-26,4,26,2017,116,18.05,14.835
"USW00014762","4/27/17",40.3551,-79.92145,379.2,272,144,2017-04-27,4,27,2017,117,20.8,15.3
"USW00014762","4/28/17",40.3551,-79.92145,379.2,222,106,2017-04-28,4,28,2017,118,16.4,15.465
"USW00014762","4/29/17",40.3551,-79.92145,379.2,239,117,2017-04-29,4,29,2017,119,17.8,15.44
"USW00014762","4/30/17",40.3551,-79.92145,379.2,300,150,2017-04-30,4,30,2017,120,22.5,15.69
"USW00014762","5/1/17",40.3551,-79.92145,379.2,272,133,2017-05-01,5,1,2017,121,20.25,16.16
"USW00014762","5/2/17",40.3551,-79.92145,379.2,172,89,2017-05-02,5,2,2017,122,13.05,16.575
"USW00014762","5/3/17",40.3551,-79.92145,379.2,150,61,2017-05-03,5,3,2017,123,10.55,16.495
"USW00014762","5/4/17",40.3551,-79.92145,379.2,189,89,2017-05-04,5,4,2017,124,13.9,16.69
"USW00014762","5/5/17",40.3551,-79.92145,379.2,239,83,2017-05-05,5,5,2017,125,16.1,16.94
